,Quantity/Units,Weight(1000 Tons),Value(million SAR),Country Group,Commodity,Commodity Code
5859,0,0,2,"Asian not Arabic ,not Islamic",APPARATUS FOR ELECTRICAL CONTROL 1000 V OR LESS,85371000
5860,0,0,2,"African not Arabic,not Islamic",APPARATUS FOR ELECTRICAL CONTROL 1000 V OR LESS,85371000
5861,0,0,1,North America,APPARATUS FOR ELECTRICAL CONTROL 1000 V OR LESS,85371000
5862,0,0,2,European Union,APPARATUS FOR ELECTRICAL CONTROL 1000 V OR LESS,85371000
5863,0,0,0,Other Country Groups,APPARATUS FOR ELECTRICAL CONTROL 1000 V OR LESS,85371000
5864,0,0,4,Gulf Cooperation Council,APPARATUS FOR ELECTRICAL CONTROL OVER 1000 V,85372000
5865,0,0,1,Other Arab League Countries,APPARATUS FOR ELECTRICAL CONTROL OVER 1000 V,85372000
5866,0,0,1,Other Country Groups,APPARATUS FOR ELECTRICAL CONTROL OVER 1000 V,85372000
5867,0,1,26,Gulf Cooperation Council,"BOARDS, PANELS AND OTHER PARTS FOR ELECTRICAL CONTROL",85381000
5868,0,0,7,Other Arab League Countries,"BOARDS, PANELS AND OTHER PARTS FOR ELECTRICAL CONTROL",85381000
5869,0,0,1,North America,"BOARDS, PANELS AND OTHER PARTS FOR ELECTRICAL CONTROL",85381000
5870,0,0,9,European Union,"BOARDS, PANELS AND OTHER PARTS FOR ELECTRICAL CONTROL",85381000
5871,0,0,1,Other Country Groups,"BOARDS, PANELS AND OTHER PARTS FOR ELECTRICAL CONTROL",85381000
5872,0,1,36,Gulf Cooperation Council,"OTHER PARTS FOR HEADINGS 85.35, 85.36 OR 85.37",85389000
5873,0,0,1,"Asian not Arabic ,not Islamic","OTHER PARTS FOR HEADINGS 85.35, 85.36 OR 85.37",85389000
5874,0,0,1,North America,"OTHER PARTS FOR HEADINGS 85.35, 85.36 OR 85.37",85389000
5875,0,0,5,European Union,"OTHER PARTS FOR HEADINGS 85.35, 85.36 OR 85.37",85389000
5876,0,0,1,Other Country Groups,"OTHER PARTS FOR HEADINGS 85.35, 85.36 OR 85.37",85389000
5877,0,0,2,Gulf Cooperation Council,OTHER FILAMENT LAMPS,85392900
5878,0,0,0,Other Country Groups,OTHER FILAMENT LAMPS,85392900
5879,0,0,2,Gulf Cooperation Council,"FLUORESCENT, HOT CATHODE DISCHARGE LAMPS",85393100
5880,0,0,1,Other Country Groups,"FLUORESCENT, HOT CATHODE DISCHARGE LAMPS",85393100
5881,0,0,5,Gulf Cooperation Council,"OTHR LMPS & TUBES W/ULTRAV. & INFRAR. RAYS, & BOW LMPS.",85394900
5882,0,2,39,Other Arab League Countries,"OTHR LMPS & TUBES W/ULTRAV. & INFRAR. RAYS, & BOW LMPS.",85394900
5883,0,0,0,Other Country Groups,"OTHR LMPS & TUBES W/ULTRAV. & INFRAR. RAYS, & BOW LMPS.",85394900
5884,0,0,1,Gulf Cooperation Council,PHOTOSENSITIVE SEMI-CONDUCTOR DEVICES,85414000
5885,0,0,0,Other Country Groups,PHOTOSENSITIVE SEMI-CONDUCTOR DEVICES,85414000
5886,0,0,2,North America,PARTS FOR SEMICONDUCTORS AND THE LIKE,85419000
5887,0,0,0,Other Country Groups,PARTS FOR SEMICONDUCTORS AND THE LIKE,85419000
5888,0,0,2,Gulf Cooperation Council," Processors and controllers, whether or not combined with memorie",85423100
5889,0,0,12,North America," Processors and controllers, whether or not combined with memorie",85423100
5890,0,0,3,European Union," Processors and controllers, whether or not combined with memorie",85423100
5891,0,0,0,Other Country Groups," Processors and controllers, whether or not combined with memorie",85423100
5892,0,0,2,Gulf Cooperation Council, Other Processors and controllers Or Memories Or Amplifiers,85423900
5893,0,0,1,"Asian not Arabic ,not Islamic", Other Processors and controllers Or Memories Or Amplifiers,85423900
5894,0,0,20,North America, Other Processors and controllers Or Memories Or Amplifiers,85423900
5895,0,0,0,Other Country Groups, Other Processors and controllers Or Memories Or Amplifiers,85423900
5896,0,0,5,Gulf Cooperation Council,PARTS FOR INTERGRATED CIRCUITS AND MICROASSEMBLIES,85429000
5897,0,0,13,European Union,PARTS FOR INTERGRATED CIRCUITS AND MICROASSEMBLIES,85429000
5898,0,0,1,Other Country Groups,PARTS FOR INTERGRATED CIRCUITS AND MICROASSEMBLIES,85429000
5899,0,0,20,European Union, Particle accelerators,85431000
5900,0,0,0,Other Country Groups, Particle accelerators,85431000
5901,0,0,1,European Union,SIGNAL GENERATORS,85432000
5902,0,0,1,Other Country Groups,SIGNAL GENERATORS,85432000
5903,0,0,1,Gulf Cooperation Council,Electrical machines with translation or dictionary functions,85437010
5904,0,0,0,Other Country Groups,Electrical machines with translation or dictionary functions,85437010
5905,0,0,1,Gulf Cooperation Council,Other machines and apparatus,85437090
5906,0,0,4,North America,Other machines and apparatus,85437090
5907,0,0,18,European Union,Other machines and apparatus,85437090
5908,0,0,0,Other Country Groups,Other machines and apparatus,85437090
5909,0,0,1,"Asian not Arabic ,not Islamic",Parts of ion implanters for doping semiconductor materials,85439010
5910,0,0,1,European Union,Parts of ion implanters for doping semiconductor materials,85439010
5911,0,0,1,Other Country Groups,Parts of ion implanters for doping semiconductor materials,85439010
5912,0,0,1,Islamic not Arabic countries,Other Parts of ion implanters for doping semiconductor materials,85439090
5913,0,0,2,North America,Other Parts of ion implanters for doping semiconductor materials,85439090
5914,0,0,1,European Union,Other Parts of ion implanters for doping semiconductor materials,85439090
5915,0,0,1,Other Country Groups,Other Parts of ion implanters for doping semiconductor materials,85439090
5916,0,0,1,Gulf Cooperation Council,COPPER INSULATED ELECTRIC WIRE,85441100
5917,0,0,1,Other Arab League Countries,COPPER INSULATED ELECTRIC WIRE,85441100
5918,0,0,0,Other Country Groups,COPPER INSULATED ELECTRIC WIRE,85441100
5919,0,0,1,Gulf Cooperation Council,OTHER INSULATED WINDING WIRE,85441900
5920,0,0,1,Other Arab League Countries,OTHER INSULATED WINDING WIRE,85441900
5921,0,0,2,European Union,OTHER INSULATED WINDING WIRE,85441900
5922,0,0,0,Other Country Groups,OTHER INSULATED WINDING WIRE,85441900
5923,0,71,1186,Gulf Cooperation Council,CO-AXIAL CABLE OVER 10 MM WIDE AND OVER 300 VOLTS,85442010
5924,0,8,115,Other Arab League Countries,CO-AXIAL CABLE OVER 10 MM WIDE AND OVER 300 VOLTS,85442010
5925,0,0,1,European Union,CO-AXIAL CABLE OVER 10 MM WIDE AND OVER 300 VOLTS,85442010
5926,0,0,0,Other Country Groups,CO-AXIAL CABLE OVER 10 MM WIDE AND OVER 300 VOLTS,85442010
5927,0,0,2,Gulf Cooperation Council,COAXIAL LINES FOR TELEGRAPH AND TELEPHONE >= 10 PAIRS.,85442020
5928,0,0,4,Other Arab League Countries,COAXIAL LINES FOR TELEGRAPH AND TELEPHONE >= 10 PAIRS.,85442020
5929,0,0,2,North America,COAXIAL LINES FOR TELEGRAPH AND TELEPHONE >= 10 PAIRS.,85442020
5930,0,0,1,South America,COAXIAL LINES FOR TELEGRAPH AND TELEPHONE >= 10 PAIRS.,85442020
5931,0,14,213,Gulf Cooperation Council,OTHER CO-AXIAL CABLE,85442090
5932,0,2,30,Other Arab League Countries,OTHER CO-AXIAL CABLE,85442090
5933,0,0,0,Other Country Groups,OTHER CO-AXIAL CABLE,85442090
5934,0,0,4,Gulf Cooperation Council,IGNITION WIRING SETS AND OTHER WIRING SETS FOR VEHICLES,85443000
5935,0,0,0,Other Country Groups,IGNITION WIRING SETS AND OTHER WIRING SETS FOR VEHICLES,85443000
5936,0,0,1,Gulf Cooperation Council,Other conductors with connectors over 10 mm and 300 v,85444210
5937,0,0,1,Other Country Groups,Other conductors with connectors over 10 mm and 300 v,85444210
5938,0,0,1,Gulf Cooperation Council,Other conductors with connectors not exceeding 10 mm in c.s.,85444220
5939,0,0,0,Other Country Groups,Other conductors with connectors not exceeding 10 mm in c.s.,85444220
5940,0,0,6,European Union,Other wires with Electrical Conductors,85444290
5941,0,0,2,Other Country Groups,Other wires with Electrical Conductors,85444290
5942,0,0,3,Gulf Cooperation Council,Other conductors with connectors over 10 mm and 300 v,85444910
5943,0,0,4,Other Arab League Countries,Other conductors with connectors over 10 mm and 300 v,85444910
5944,0,0,1,European Union,Other conductors with connectors over 10 mm and 300 v,85444910
5945,0,0,0,Other Country Groups,Other conductors with connectors over 10 mm and 300 v,85444910
5946,0,0,1,Gulf Cooperation Council,Other conductors with connectors not exceeding 10 mm in c.s.,85444929
5947,0,0,2,Other Arab League Countries,Other conductors with connectors not exceeding 10 mm in c.s.,85444929
5948,0,0,0,Other Country Groups,Other conductors with connectors not exceeding 10 mm in c.s.,85444929
5949,0,0,2,Gulf Cooperation Council,Otherconductors with connectors not exceeding 10 mm in c.s.,85444939
5950,0,0,1,Other Arab League Countries,Otherconductors with connectors not exceeding 10 mm in c.s.,85444939
5951,0,0,0,Other Country Groups,Otherconductors with connectors not exceeding 10 mm in c.s.,85444939
5952,0,0,31,Gulf Cooperation Council,Other conductors with connectors and less than 10 pairs,85444949
5953,0,0,0,Other Country Groups,Other conductors with connectors and less than 10 pairs,85444949
5954,0,0,2,Gulf Cooperation Council,Other electrical conductors another effort to not more than 1000,85444999
5955,0,0,2,Other Arab League Countries,Other electrical conductors another effort to not more than 1000,85444999
5956,0,0,16,"Asian not Arabic ,not Islamic",Other electrical conductors another effort to not more than 1000,85444999
5957,0,0,0,Other Country Groups,Other electrical conductors another effort to not more than 1000,85444999
5958,0,19,217,Gulf Cooperation Council,OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,85446010
5959,0,16,239,Other Arab League Countries,OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,85446010
5960,0,0,3,Islamic not Arabic countries,OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,85446010
5961,0,1,15,"African not Arabic,not Islamic",OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,85446010
5962,0,0,5,South America,OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,85446010
5963,0,0,1,European Union,OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,85446010
5964,0,0,0,Other Country Groups,OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,85446010
5965,0,0,5,Gulf Cooperation Council,ELECTRIC WIRES OF CROSS-SECTION 10mm FOR TENSION EXCEED,85446020
5966,0,2,25,Other Arab League Countries,ELECTRIC WIRES OF CROSS-SECTION 10mm FOR TENSION EXCEED,85446020
5967,0,0,0,Other Country Groups,ELECTRIC WIRES OF CROSS-SECTION 10mm FOR TENSION EXCEED,85446020
5968,0,0,1,"African not Arabic,not Islamic","LINES FOR TELEGRAPH AND TELEPHONE >=10PAIRS,FOR TENSION",85446030
5969,0,0,0,Other Country Groups,"LINES FOR TELEGRAPH AND TELEPHONE >=10PAIRS,FOR TENSION",85446030
5970,0,2,26,Gulf Cooperation Council,OTHER CONDUCTORS OVER 1000 V AND UNDER 11 MM WIDE,85446090
5971,0,1,12,Other Arab League Countries,OTHER CONDUCTORS OVER 1000 V AND UNDER 11 MM WIDE,85446090
5972,0,0,1,Islamic not Arabic countries,OTHER CONDUCTORS OVER 1000 V AND UNDER 11 MM WIDE,85446090
5973,0,0,1,Other Country Groups,OTHER CONDUCTORS OVER 1000 V AND UNDER 11 MM WIDE,85446090
5974,0,1,27,Gulf Cooperation Council,OPTICAL FIBRE CABLES,85447000
5975,0,0,1,Other Arab League Countries,OPTICAL FIBRE CABLES,85447000
5976,0,0,8,"Asian not Arabic ,not Islamic",OPTICAL FIBRE CABLES,85447000
5977,0,0,2,South America,OPTICAL FIBRE CABLES,85447000
5978,0,0,2,European Union,OPTICAL FIBRE CABLES,85447000
5979,0,0,0,Other Country Groups,OPTICAL FIBRE CABLES,85447000
5980,0,0,1,Other Country Groups,OTHER ELECTRODES,85451900
5981,0,0,2,Gulf Cooperation Council,LAMP AND BATTERY CARBONS AND THE LIKE,85459000
5982,0,0,0,Other Country Groups,LAMP AND BATTERY CARBONS AND THE LIKE,85459000
5983,0,0,1,Gulf Cooperation Council,OTHER INSULATING FITTINGS,85479000
5984,0,0,0,Other Country Groups,OTHER INSULATING FITTINGS,85479000
5985,0,0,1,European Union,OTHER ELECTRIC PART'S OF MACHINERIES,85489000
5986,0,0,0,Other Country Groups,OTHER ELECTRIC PART'S OF MACHINERIES,85489000
5987,3,0,5,Other Arab League Countries,OTHER LOCOMOTIVES AND TENDERS,86029000
5988,4,0,0,Other Country Groups,OTHER LOCOMOTIVES AND TENDERS,86029000
5989,0,0,1,Other Arab League Countries,RAILWAY OR TRAMWAY MAINTENANCE OR SERVICE VEHICLES,86040000
5990,0,0,4,European Union,RAILWAY OR TRAMWAY MAINTENANCE OR SERVICE VEHICLES,86040000
5991,0,0,0,Other Country Groups,RAILWAY OR TRAMWAY MAINTENANCE OR SERVICE VEHICLES,86040000
5992,0,0,5,European Union,RAILWAY SELF-DISCHARGING VANS AND WAGONS,86063000
5993,0,0,0,Other Country Groups,RAILWAY SELF-DISCHARGING VANS AND WAGONS,86063000
5994,0,2,5,Other Arab League Countries,OTHER RAILWAY VANS AND WAGONS,86069900
5995,0,0,2,European Union,OTHER RAILWAY VANS AND WAGONS,86069900
5996,0,0,0,Other Country Groups,OTHER RAILWAY VANS AND WAGONS,86069900
5997,0,0,8,European Union,OTHER RAILWAY WHEELS AND SIMILAR PARTS,86071900
5998,0,0,1,Other Country Groups,OTHER RAILWAY WHEELS AND SIMILAR PARTS,86071900
5999,0,0,1,European Union,AIR BRAKES AND PARTS THEREOF FOR RAILWAY LOCOMOTIVES,86072100
6000,0,0,0,Other Country Groups,AIR BRAKES AND PARTS THEREOF FOR RAILWAY LOCOMOTIVES,86072100
6001,0,4,11,Gulf Cooperation Council,CONTAINERS DESIGNED FOR TRANSPORT MODE,86090000
6002,0,1,8,Other Arab League Countries,CONTAINERS DESIGNED FOR TRANSPORT MODE,86090000
6003,0,1,2,Islamic not Arabic countries,CONTAINERS DESIGNED FOR TRANSPORT MODE,86090000
6004,0,1,2,"Asian not Arabic ,not Islamic",CONTAINERS DESIGNED FOR TRANSPORT MODE,86090000
6005,0,1,8,European Union,CONTAINERS DESIGNED FOR TRANSPORT MODE,86090000
6006,0,0,0,Other Country Groups,CONTAINERS DESIGNED FOR TRANSPORT MODE,86090000
6007,12,0,1,Other Arab League Countries,PEDESTRIAN CONTROLLED TRACTORS,87011000
6008,7,0,1,Other Country Groups,PEDESTRIAN CONTROLLED TRACTORS,87011000
6009,68,1,17,Gulf Cooperation Council,ROAD TRACTORS FOR SEMI-TRAILERS,87012000
6010,379,3,17,Other Arab League Countries,ROAD TRACTORS FOR SEMI-TRAILERS,87012000
6011,1,0,0,Other Country Groups,ROAD TRACTORS FOR SEMI-TRAILERS,87012000
6012,65,1,9,Other Arab League Countries,TRACK-LAYING TRACTORS,87013000
6013,20,1,9,European Union,TRACK-LAYING TRACTORS,87013000
6014,6,0,0,Other Country Groups,TRACK-LAYING TRACTORS,87013000
6015,298,1,27,Gulf Cooperation Council,PUBLIC TYPE VEHICLES WITH COMPRESSION-IGNITION ENGINES,87021000
6016,4,0,1,Islamic not Arabic countries,PUBLIC TYPE VEHICLES WITH COMPRESSION-IGNITION ENGINES,87021000
6017,2,0,3,European Union,PUBLIC TYPE VEHICLES WITH COMPRESSION-IGNITION ENGINES,87021000
6018,9,0,0,Other Country Groups,PUBLIC TYPE VEHICLES WITH COMPRESSION-IGNITION ENGINES,87021000
6019,77,0,4,Gulf Cooperation Council,OTHER PUBLIC TYPE VEHICLES,87029000
6020,451,1,11,Other Arab League Countries,OTHER PUBLIC TYPE VEHICLES,87029000
6021,16,0,0,Other Country Groups,OTHER PUBLIC TYPE VEHICLES,87029000
6022,1074,3,161,Gulf Cooperation Council,"PRIVATE CARS, CURRENT, SPARK-IGNITION, NOT OVER 1000 CC",87032111
6023,5154,9,120,Other Arab League Countries,"PRIVATE CARS, CURRENT, SPARK-IGNITION, NOT OVER 1000 CC",87032111
6024,45,0,3,Islamic not Arabic countries,"PRIVATE CARS, CURRENT, SPARK-IGNITION, NOT OVER 1000 CC",87032111
6025,648,1,112,"Asian not Arabic ,not Islamic","PRIVATE CARS, CURRENT, SPARK-IGNITION, NOT OVER 1000 CC",87032111
6026,22,0,2,"African not Arabic,not Islamic","PRIVATE CARS, CURRENT, SPARK-IGNITION, NOT OVER 1000 CC",87032111
6027,29,0,2,North America,"PRIVATE CARS, CURRENT, SPARK-IGNITION, NOT OVER 1000 CC",87032111
6028,76,0,15,European Union,"PRIVATE CARS, CURRENT, SPARK-IGNITION, NOT OVER 1000 CC",87032111
6029,7,0,7,Europe not European Union,"PRIVATE CARS, CURRENT, SPARK-IGNITION, NOT OVER 1000 CC",87032111
6030,5,0,0,Other Country Groups,"PRIVATE CARS, CURRENT, SPARK-IGNITION, NOT OVER 1000 CC",87032111
6031,2246,4,100,Gulf Cooperation Council,"PRIVATE CARS, 1-YEAR, SPARK-IGNITION, NOT OVER 1000 CC",87032112
6032,26864,52,700,Other Arab League Countries,"PRIVATE CARS, 1-YEAR, SPARK-IGNITION, NOT OVER 1000 CC",87032112
6033,337,1,22,Islamic not Arabic countries,"PRIVATE CARS, 1-YEAR, SPARK-IGNITION, NOT OVER 1000 CC",87032112
6034,721,2,134,"Asian not Arabic ,not Islamic","PRIVATE CARS, 1-YEAR, SPARK-IGNITION, NOT OVER 1000 CC",87032112
6035,106,0,5,"African not Arabic,not Islamic","PRIVATE CARS, 1-YEAR, SPARK-IGNITION, NOT OVER 1000 CC",87032112
6036,14,0,3,North America,"PRIVATE CARS, 1-YEAR, SPARK-IGNITION, NOT OVER 1000 CC",87032112
6037,214,0,28,European Union,"PRIVATE CARS, 1-YEAR, SPARK-IGNITION, NOT OVER 1000 CC",87032112
6038,2,0,1,Europe not European Union,"PRIVATE CARS, 1-YEAR, SPARK-IGNITION, NOT OVER 1000 CC",87032112
6039,3,0,0,Other Country Groups,"PRIVATE CARS, 1-YEAR, SPARK-IGNITION, NOT OVER 1000 CC",87032112
6040,64,0,11,Gulf Cooperation Council,"JEEPS, CURRENT, SPARK IGNITION, NOT OVER 1000 CC",87032131
6041,30,0,1,Other Arab League Countries,"JEEPS, CURRENT, SPARK IGNITION, NOT OVER 1000 CC",87032131
6042,3,0,0,Other Country Groups,"JEEPS, CURRENT, SPARK IGNITION, NOT OVER 1000 CC",87032131
6043,13,0,1,Gulf Cooperation Council,"JEEPS, 1 YEAR OLD, SPARK IGNITION, NOT OVER 1000 CC",87032132
6044,385,1,10,Other Arab League Countries,"JEEPS, 1 YEAR OLD, SPARK IGNITION, NOT OVER 1000 CC",87032132
6045,7,0,1,Islamic not Arabic countries,"JEEPS, 1 YEAR OLD, SPARK IGNITION, NOT OVER 1000 CC",87032132
6046,8,0,1,"Asian not Arabic ,not Islamic","JEEPS, 1 YEAR OLD, SPARK IGNITION, NOT OVER 1000 CC",87032132
6047,15,0,4,European Union,"JEEPS, 1 YEAR OLD, SPARK IGNITION, NOT OVER 1000 CC",87032132
6048,3,0,0,Other Country Groups,"JEEPS, 1 YEAR OLD, SPARK IGNITION, NOT OVER 1000 CC",87032132
6049,805,2,86,Gulf Cooperation Council,"OTHER VEHICLES, SPARK IGNITION, NOT OVER 1000 CC",87032190
6050,6203,6,125,Other Arab League Countries,"OTHER VEHICLES, SPARK IGNITION, NOT OVER 1000 CC",87032190
6051,1,0,0,Other Country Groups,"OTHER VEHICLES, SPARK IGNITION, NOT OVER 1000 CC",87032190
6052,219,0,8,Gulf Cooperation Council,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",87032211
6053,44,0,1,Other Arab League Countries,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",87032211
6054,3,0,6,European Union,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",87032211
6055,1,0,0,Other Country Groups,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",87032211
6056,15,0,1,Gulf Cooperation Council,"PRIVATE CARS, 1 YEAR, SPARK IGNITION, 1001 TO 1500 CC",87032212
6057,4131,7,88,Other Arab League Countries,"PRIVATE CARS, 1 YEAR, SPARK IGNITION, 1001 TO 1500 CC",87032212
6058,23,0,1,Islamic not Arabic countries,"PRIVATE CARS, 1 YEAR, SPARK IGNITION, 1001 TO 1500 CC",87032212
6059,18,0,3,"Asian not Arabic ,not Islamic","PRIVATE CARS, 1 YEAR, SPARK IGNITION, 1001 TO 1500 CC",87032212
6060,30,0,1,North America,"PRIVATE CARS, 1 YEAR, SPARK IGNITION, 1001 TO 1500 CC",87032212
6061,23,0,5,European Union,"PRIVATE CARS, 1 YEAR, SPARK IGNITION, 1001 TO 1500 CC",87032212
