,Quantity/Units,Weight(1000 Tons),Value(million SAR),Country Group,Commodity,Commodity Code
6146,3000,0,0,Other Country Groups,"OTHER VEHICLES NON-MECHANICAL, NOT ELSEWHERE",87168090
6147,0,0,3,European Union,"Balloons and dirigibles; gliders, hang gliders and other non-powe",88010000
6148,0,0,9,Gulf Cooperation Council,PLANES AND OTHER AIR THEIR WEIGHT (2000 - 15000)kg,88023000
6149,0,0,97,Gulf Cooperation Council,OTHER PARTS OF AEROPLANES OR HELICOPTERS,88033000
6150,0,0,3,Other Arab League Countries,OTHER PARTS OF AEROPLANES OR HELICOPTERS,88033000
6151,0,0,327,Islamic not Arabic countries,OTHER PARTS OF AEROPLANES OR HELICOPTERS,88033000
6152,0,0,218,"Asian not Arabic ,not Islamic",OTHER PARTS OF AEROPLANES OR HELICOPTERS,88033000
6153,0,0,657,North America,OTHER PARTS OF AEROPLANES OR HELICOPTERS,88033000
6154,0,0,1,South America,OTHER PARTS OF AEROPLANES OR HELICOPTERS,88033000
6155,0,0,1349,European Union,OTHER PARTS OF AEROPLANES OR HELICOPTERS,88033000
6156,0,0,25,Europe not European Union,OTHER PARTS OF AEROPLANES OR HELICOPTERS,88033000
6157,0,0,3,Not Defined,OTHER PARTS OF AEROPLANES OR HELICOPTERS,88033000
6158,0,0,0,Other Country Groups,OTHER PARTS OF AEROPLANES OR HELICOPTERS,88033000
6159,0,0,1,Gulf Cooperation Council,OTHER  FLYING TRAINING MACHINES,88052900
6160,0,0,2,Islamic not Arabic countries,OTHER  FLYING TRAINING MACHINES,88052900
6161,0,0,23,"Asian not Arabic ,not Islamic",OTHER  FLYING TRAINING MACHINES,88052900
6162,0,0,7,"African not Arabic,not Islamic",OTHER  FLYING TRAINING MACHINES,88052900
6163,0,0,345,North America,OTHER  FLYING TRAINING MACHINES,88052900
6164,0,0,174,European Union,OTHER  FLYING TRAINING MACHINES,88052900
6165,3,1,8,Gulf Cooperation Council,"CRUISE SHIPS, FERRY-BOATS AND THE LIKE FOR PERSONS",89011000
6166,11,3,6,Other Arab League Countries,"CRUISE SHIPS, FERRY-BOATS AND THE LIKE FOR PERSONS",89011000
6167,77,0,36,European Union,"CRUISE SHIPS, FERRY-BOATS AND THE LIKE FOR PERSONS",89011000
6168,86,91,819,Gulf Cooperation Council,OTHER VESSELS FOR THE TRANSPORT OF GOODS,89019000
6169,1,10,211,"Asian not Arabic ,not Islamic",OTHER VESSELS FOR THE TRANSPORT OF GOODS,89019000
6170,5,0,1,Gulf Cooperation Council,"MOTORBOATS, OTHER THAN OUTBOARD",89039200
6171,1,0,1,Other Arab League Countries,"MOTORBOATS, OTHER THAN OUTBOARD",89039200
6172,1,0,3,European Union,"MOTORBOATS, OTHER THAN OUTBOARD",89039200
6173,0,0,3,Gulf Cooperation Council,FIBER GLASS BOATS WITH EXTENAL NON SENIGNE ELBATS-,89039910
6174,0,0,0,Other Country Groups,FIBER GLASS BOATS WITH EXTENAL NON SENIGNE ELBATS-,89039910
6175,0,1,12,Gulf Cooperation Council,OTHERS FROM BOATS,89039990
6176,0,0,19,European Union,OTHERS FROM BOATS,89039990
6177,0,0,4,Europe not European Union,OTHERS FROM BOATS,89039990
6178,146,61,4800,Gulf Cooperation Council,TUGS AND PUSHER CRAFT,89040000
6179,3,1,14,Other Arab League Countries,TUGS AND PUSHER CRAFT,89040000
6180,6,3,195,"Asian not Arabic ,not Islamic",TUGS AND PUSHER CRAFT,89040000
6181,2,1,36,European Union,TUGS AND PUSHER CRAFT,89040000
6182,1,0,38,Gulf Cooperation Council,DREDGERS,89051000
6183,1,3,158,Other Arab League Countries,DREDGERS,89051000
6184,38,9,826,Gulf Cooperation Council,FLOATING OR SUBMERSIBLE DRILLING PLATFORMS,89052000
6185,1,1,23,Gulf Cooperation Council,FIRE-FLOATS,89059010
6186,47,40,3641,Gulf Cooperation Council,OTHER FLOATING DOCKS AND THE LIKE,89059090
6187,2,16,122,Other Arab League Countries,OTHER FLOATING DOCKS AND THE LIKE,89059090
6188,1,1,36,"Asian not Arabic ,not Islamic",OTHER FLOATING DOCKS AND THE LIKE,89059090
6189,0,73,3337,Gulf Cooperation Council,OTHER SHIPS,89069090
6190,0,0,1,Other Arab League Countries,OTHER SHIPS,89069090
6191,0,6,145,"Asian not Arabic ,not Islamic",OTHER SHIPS,89069090
6192,0,0,20,North America,OTHER SHIPS,89069090
6193,0,0,15,European Union,OTHER SHIPS,89069090
6194,0,6,75,Europe not European Union,OTHER SHIPS,89069090
6195,6374,0,1,Gulf Cooperation Council,INFLATABLE RAFTS,89071000
6196,114,0,1,Other Country Groups,INFLATABLE RAFTS,89071000
6197,0,0,1,Gulf Cooperation Council,CONTACT LENSES,90013000
6198,0,0,0,Other Country Groups,CONTACT LENSES,90013000
6199,0,0,3,European Union,"OBJECTIVE LENSES FOR CAMERAS, PROJECTORS OR THE LIKE",90021100
6200,0,0,1,Other Country Groups,"OBJECTIVE LENSES FOR CAMERAS, PROJECTORS OR THE LIKE",90021100
6201,0,0,3,Gulf Cooperation Council,"FILTERS FOR LENSES, PRISMS AND THE LIKE",90022000
6202,0,0,5,Other Arab League Countries,"FILTERS FOR LENSES, PRISMS AND THE LIKE",90022000
6203,0,0,1,"Asian not Arabic ,not Islamic","FILTERS FOR LENSES, PRISMS AND THE LIKE",90022000
6204,0,0,0,Other Country Groups,"FILTERS FOR LENSES, PRISMS AND THE LIKE",90022000
6205,0,0,1,Other Arab League Countries,"OTHER MOUNTED LENSES, MIRRORS, PRISMS AND THE LIKE",90029000
6206,0,0,1,European Union,"OTHER MOUNTED LENSES, MIRRORS, PRISMS AND THE LIKE",90029000
6207,0,0,0,Other Country Groups,"OTHER MOUNTED LENSES, MIRRORS, PRISMS AND THE LIKE",90029000
6208,0,0,1,Gulf Cooperation Council,SUNGLASSES,90041000
6209,0,0,1,European Union,SUNGLASSES,90041000
6210,0,0,1,Other Country Groups,SUNGLASSES,90041000
6211,0,0,1,North America,"CAMERAS FOR UNDERWATER, AERIAL OR MEDICAL USES",90063000
6212,0,0,2,European Union,"CAMERAS FOR UNDERWATER, AERIAL OR MEDICAL USES",90063000
6213,0,0,0,Other Country Groups,"CAMERAS FOR UNDERWATER, AERIAL OR MEDICAL USES",90063000
6214,0,0,3,North America,OTHER CAMERAS,90065900
6215,0,0,0,Other Country Groups,OTHER CAMERAS,90065900
6216,0,1,3,Gulf Cooperation Council,CAMERA PARTS,90069100
6217,0,0,0,Other Country Groups,CAMERA PARTS,90069100
6218,0,0,1,Gulf Cooperation Council,CINEMATOGRAPHIC CAMERAS WITH FILM UNDER 16 MM WIDE,90071000
6219,0,0,1,North America,CINEMATOGRAPHIC CAMERAS WITH FILM UNDER 16 MM WIDE,90071000
6220,0,0,0,Other Country Groups,CINEMATOGRAPHIC CAMERAS WITH FILM UNDER 16 MM WIDE,90071000
6221,0,0,2,Gulf Cooperation Council,PARTS FOR PROJECTORS,90079200
6222,0,0,1,European Union,PARTS FOR PROJECTORS,90079200
6223,0,0,0,Other Country Groups,PARTS FOR PROJECTORS,90079200
6224,0,0,2,Gulf Cooperation Council,SCREENS,90106000
6225,0,0,1,Other Arab League Countries,SCREENS,90106000
6226,0,0,0,Other Country Groups,SCREENS,90106000
6227,0,0,2,Gulf Cooperation Council,PARTS AND ACCESSORIES FOR PHOTOGRAPHIC LABS,90109000
6228,0,0,0,Other Country Groups,PARTS AND ACCESSORIES FOR PHOTOGRAPHIC LABS,90109000
6229,0,0,1,European Union,STEREOSCOPIC MICROSCOPES,90111000
6230,0,0,0,Other Country Groups,STEREOSCOPIC MICROSCOPES,90111000
6231,0,0,1,European Union,MICROSCOPES OTHER THAN OPTICAL MICROSCOPES,90121000
6232,0,0,0,Other Country Groups,MICROSCOPES OTHER THAN OPTICAL MICROSCOPES,90121000
6233,0,0,1,Other Arab League Countries,"TELESCOPIC SIGHTS FOR FITTING TO ARMS; PERISCOPES, ETC.",90131000
6234,0,0,2,North America,"TELESCOPIC SIGHTS FOR FITTING TO ARMS; PERISCOPES, ETC.",90131000
6235,0,0,1,Europe not European Union,"TELESCOPIC SIGHTS FOR FITTING TO ARMS; PERISCOPES, ETC.",90131000
6236,0,0,0,Other Country Groups,"TELESCOPIC SIGHTS FOR FITTING TO ARMS; PERISCOPES, ETC.",90131000
6237,0,0,1,North America,OTHER OF LASERS,90132090
6238,0,0,1,European Union,OTHER OF LASERS,90132090
6239,0,0,1,Other Country Groups,OTHER OF LASERS,90132090
6240,0,0,1,Gulf Cooperation Council,OTHER OPTICAL APPLIANCES AND INSTRUMENTS,90138090
6241,0,0,0,Other Country Groups,OTHER OPTICAL APPLIANCES AND INSTRUMENTS,90138090
6242,0,0,2,Europe not European Union,INSTRUMENTS FOR AERONAUTICAL OR SPACE NAVIGATION,90142000
6243,0,0,0,Other Country Groups,INSTRUMENTS FOR AERONAUTICAL OR SPACE NAVIGATION,90142000
6244,0,0,1,Gulf Cooperation Council,PARTS AND ACCESSORIES FOR NAVIGATION DEVICES,90149000
6245,0,0,39,North America,PARTS AND ACCESSORIES FOR NAVIGATION DEVICES,90149000
6246,0,0,0,Other Country Groups,PARTS AND ACCESSORIES FOR NAVIGATION DEVICES,90149000
6247,0,0,1,Gulf Cooperation Council,THEODOLITES AND TACHEOMETERS,90152000
6248,0,0,1,European Union,THEODOLITES AND TACHEOMETERS,90152000
6249,0,0,0,Other Country Groups,THEODOLITES AND TACHEOMETERS,90152000
6250,0,0,2,"Asian not Arabic ,not Islamic",PHOTO-GRAMMETRICAL SURVEYING INSTRUMENTS,90154000
6251,0,0,2,European Union,PHOTO-GRAMMETRICAL SURVEYING INSTRUMENTS,90154000
6252,0,0,0,Other Country Groups,PHOTO-GRAMMETRICAL SURVEYING INSTRUMENTS,90154000
6253,0,0,81,Gulf Cooperation Council,"OTHER INSTRUMENTS FOR SURVEYING, HYDROGRAPHIC , ETC.",90158000
6254,0,0,18,Other Arab League Countries,"OTHER INSTRUMENTS FOR SURVEYING, HYDROGRAPHIC , ETC.",90158000
6255,0,0,5,"Asian not Arabic ,not Islamic","OTHER INSTRUMENTS FOR SURVEYING, HYDROGRAPHIC , ETC.",90158000
6256,0,0,8,North America,"OTHER INSTRUMENTS FOR SURVEYING, HYDROGRAPHIC , ETC.",90158000
6257,0,0,2,South America,"OTHER INSTRUMENTS FOR SURVEYING, HYDROGRAPHIC , ETC.",90158000
6258,0,0,6,European Union,"OTHER INSTRUMENTS FOR SURVEYING, HYDROGRAPHIC , ETC.",90158000
6259,0,0,0,Other Country Groups,"OTHER INSTRUMENTS FOR SURVEYING, HYDROGRAPHIC , ETC.",90158000
6260,0,0,261,Gulf Cooperation Council,"PARTS FOR SURVEYING, HYDROGRAPHIC, ETC., INSTRUMENTS",90159000
6261,0,0,2,Other Arab League Countries,"PARTS FOR SURVEYING, HYDROGRAPHIC, ETC., INSTRUMENTS",90159000
6262,0,0,3,Islamic not Arabic countries,"PARTS FOR SURVEYING, HYDROGRAPHIC, ETC., INSTRUMENTS",90159000
6263,0,0,8,"Asian not Arabic ,not Islamic","PARTS FOR SURVEYING, HYDROGRAPHIC, ETC., INSTRUMENTS",90159000
6264,0,0,1,Australia and Oceania,"PARTS FOR SURVEYING, HYDROGRAPHIC, ETC., INSTRUMENTS",90159000
6265,0,0,88,North America,"PARTS FOR SURVEYING, HYDROGRAPHIC, ETC., INSTRUMENTS",90159000
6266,0,0,20,European Union,"PARTS FOR SURVEYING, HYDROGRAPHIC, ETC., INSTRUMENTS",90159000
6267,0,0,1,Europe not European Union,"PARTS FOR SURVEYING, HYDROGRAPHIC, ETC., INSTRUMENTS",90159000
6268,0,0,0,Other Country Groups,"PARTS FOR SURVEYING, HYDROGRAPHIC, ETC., INSTRUMENTS",90159000
6269,0,0,1,Gulf Cooperation Council,OTHER ELECTRO-DIAGNOSTIC APPARATUS,90181990
6270,0,0,1,North America,OTHER ELECTRO-DIAGNOSTIC APPARATUS,90181990
6271,0,0,5,European Union,OTHER ELECTRO-DIAGNOSTIC APPARATUS,90181990
6272,0,0,0,Other Country Groups,OTHER ELECTRO-DIAGNOSTIC APPARATUS,90181990
6273,0,0,2,Gulf Cooperation Council,SUBCUTANEOUS DISPOSABLE SYRINGES,90183140
6274,0,0,1,European Union,SUBCUTANEOUS DISPOSABLE SYRINGES,90183140
6275,0,0,0,Other Country Groups,SUBCUTANEOUS DISPOSABLE SYRINGES,90183140
6276,0,0,1,Gulf Cooperation Council,OTHER SYRINGES,90183190
6277,0,0,0,Other Country Groups,OTHER SYRINGES,90183190
6278,0,0,9,Gulf Cooperation Council,"OTHER SYRINGES, NEEDLES AND THE LIKE",90183990
6279,0,0,17,Other Arab League Countries,"OTHER SYRINGES, NEEDLES AND THE LIKE",90183990
6280,0,0,1,North America,"OTHER SYRINGES, NEEDLES AND THE LIKE",90183990
6281,0,0,1,European Union,"OTHER SYRINGES, NEEDLES AND THE LIKE",90183990
6282,0,0,0,Other Country Groups,"OTHER SYRINGES, NEEDLES AND THE LIKE",90183990
6283,0,0,2,Gulf Cooperation Council,"DIAGNOSING APPLIANCES (OPHTHALMOSCOPE, ETC.)",90185010
6284,0,0,1,Other Arab League Countries,"DIAGNOSING APPLIANCES (OPHTHALMOSCOPE, ETC.)",90185010
6285,0,0,1,Other Country Groups,"DIAGNOSING APPLIANCES (OPHTHALMOSCOPE, ETC.)",90185010
6286,0,0,1,Gulf Cooperation Council,EYE EXAMINATION INSTRUMENTS AND EQUIPMENT,90185020
6287,0,0,2,European Union,EYE EXAMINATION INSTRUMENTS AND EQUIPMENT,90185020
6288,0,0,4,Gulf Cooperation Council,OTHER OPHTHALMIC INSTRUMENTS,90185090
6289,0,0,13,European Union,OTHER OPHTHALMIC INSTRUMENTS,90185090
6290,0,0,1,Other Country Groups,OTHER OPHTHALMIC INSTRUMENTS,90185090
6291,0,0,1,Islamic not Arabic countries,APPLIANCES FOR NOSE AND THROAT MEDICINE,90189030
6292,0,0,0,Other Country Groups,APPLIANCES FOR NOSE AND THROAT MEDICINE,90189030
6293,0,0,12,European Union,other,90189080
6294,0,0,0,Other Country Groups,other,90189080
6295,0,0,4,Gulf Cooperation Council,OTHER MEDICAL EQUIPMENT,90189090
6296,0,0,1,North America,OTHER MEDICAL EQUIPMENT,90189090
6297,0,0,26,European Union,OTHER MEDICAL EQUIPMENT,90189090
6298,0,0,1,Europe not European Union,OTHER MEDICAL EQUIPMENT,90189090
6299,0,0,1,Other Country Groups,OTHER MEDICAL EQUIPMENT,90189090
6300,0,0,2,Gulf Cooperation Council,"MECHANO-THERAPY AND MASSAGE APPARATUS, APTITUDE-TESTING",90191000
6301,0,0,1,Other Country Groups,"MECHANO-THERAPY AND MASSAGE APPARATUS, APTITUDE-TESTING",90191000
6302,0,0,1,Gulf Cooperation Council,OTHER BREATHING APPLIANCES AND GAS MASKS,90200000
6303,0,0,0,Other Country Groups,OTHER BREATHING APPLIANCES AND GAS MASKS,90200000
6304,0,0,2,European Union,ARTIFICIAL JOINTS                  آ,90213100
6305,0,0,0,Other Country Groups,ARTIFICIAL JOINTS                  آ,90213100
6306,0,0,5,European Union,OTHER ORTHOPAEDIC APPLIANCES,90219090
6307,0,0,0,Other Country Groups,OTHER ORTHOPAEDIC APPLIANCES,90219090
6308,0,0,1,Other Arab League Countries,CT SCAN,90221200
6309,0,0,1,European Union,CT SCAN,90221200
6310,0,0,0,Other Country Groups,CT SCAN,90221200
6311,0,0,2,Gulf Cooperation Council,"ALPHA, BETA OR GAMMA APPARATUS FOR OTHER USE",90222900
6312,0,0,1,"Asian not Arabic ,not Islamic","ALPHA, BETA OR GAMMA APPARATUS FOR OTHER USE",90222900
6313,0,0,1,Other Country Groups,"ALPHA, BETA OR GAMMA APPARATUS FOR OTHER USE",90222900
6314,0,0,2,Gulf Cooperation Council,OTHER PARTS FOR X-RAY AND RADIATION APPARATUS,90229000
6315,0,0,2,North America,OTHER PARTS FOR X-RAY AND RADIATION APPARATUS,90229000
6316,0,0,1,European Union,OTHER PARTS FOR X-RAY AND RADIATION APPARATUS,90229000
6317,0,0,1,Other Country Groups,OTHER PARTS FOR X-RAY AND RADIATION APPARATUS,90229000
6318,0,0,3,Gulf Cooperation Council,"INSTRUMENTS, APPARATUS DESIGNED FOR DEMONSTRATIONS",90230000
6319,0,0,2,"Asian not Arabic ,not Islamic","INSTRUMENTS, APPARATUS DESIGNED FOR DEMONSTRATIONS",90230000
6320,0,0,2,North America,"INSTRUMENTS, APPARATUS DESIGNED FOR DEMONSTRATIONS",90230000
6321,0,0,7,European Union,"INSTRUMENTS, APPARATUS DESIGNED FOR DEMONSTRATIONS",90230000
6322,0,0,2,Europe not European Union,"INSTRUMENTS, APPARATUS DESIGNED FOR DEMONSTRATIONS",90230000
6323,0,0,0,Other Country Groups,"INSTRUMENTS, APPARATUS DESIGNED FOR DEMONSTRATIONS",90230000
6324,0,0,1,Gulf Cooperation Council,MACHINES FOR TESTING METALS,90241000
6325,0,0,1,Other Country Groups,MACHINES FOR TESTING METALS,90241000
6326,0,0,5,Gulf Cooperation Council,OTHER MACHINES FOR TESTING MATERIALS,90248000
6327,0,0,0,Other Country Groups,OTHER MACHINES FOR TESTING MATERIALS,90248000
6328,0,0,1,European Union,PARTS FOR MACHINES FOR TESTING MATERIALS,90249000
6329,0,0,0,Other Country Groups,PARTS FOR MACHINES FOR TESTING MATERIALS,90249000
6330,0,0,1,Gulf Cooperation Council,OTHER FLOATING INSTRUMENTS,90258090
6331,0,0,0,Other Country Groups,OTHER FLOATING INSTRUMENTS,90258090
6332,0,0,4,Gulf Cooperation Council,INSTRUMENTS FOR MEASURING THE FLOW OF LIQUIDS,90261000
6333,0,0,3,European Union,INSTRUMENTS FOR MEASURING THE FLOW OF LIQUIDS,90261000
6334,0,0,0,Other Country Groups,INSTRUMENTS FOR MEASURING THE FLOW OF LIQUIDS,90261000
6335,0,0,10,Gulf Cooperation Council,INSTRUMENTS FOR MEASURING OR CHECKING PRESSURE,90262000
6336,0,0,1,"Asian not Arabic ,not Islamic",INSTRUMENTS FOR MEASURING OR CHECKING PRESSURE,90262000
6337,0,0,2,North America,INSTRUMENTS FOR MEASURING OR CHECKING PRESSURE,90262000
6338,0,0,1,European Union,INSTRUMENTS FOR MEASURING OR CHECKING PRESSURE,90262000
6339,0,0,0,Other Country Groups,INSTRUMENTS FOR MEASURING OR CHECKING PRESSURE,90262000
6340,0,0,1,Gulf Cooperation Council,OTHER INSTRUMENTS FOR MEASURING THE FLOW OF LIQUIDS,90268000
6341,0,0,1,European Union,OTHER INSTRUMENTS FOR MEASURING THE FLOW OF LIQUIDS,90268000
6342,0,0,0,Other Country Groups,OTHER INSTRUMENTS FOR MEASURING THE FLOW OF LIQUIDS,90268000
6343,0,0,9,Gulf Cooperation Council,PARTS OF INSTRUMENTS FOR MEASURING THE FLOW OF LIQUIDS,90269000
6344,0,0,2,North America,PARTS OF INSTRUMENTS FOR MEASURING THE FLOW OF LIQUIDS,90269000
6345,0,0,2,European Union,PARTS OF INSTRUMENTS FOR MEASURING THE FLOW OF LIQUIDS,90269000
6346,0,0,1,Other Country Groups,PARTS OF INSTRUMENTS FOR MEASURING THE FLOW OF LIQUIDS,90269000
6347,0,0,1,Gulf Cooperation Council,GAS OR SMOKE ANALYSIS APPARATUS,90271000
6348,0,0,1,Other Country Groups,GAS OR SMOKE ANALYSIS APPARATUS,90271000
6349,0,0,1,Gulf Cooperation Council,OTHER INSTRUMENTS AND APPARATUS USING OPTICAL RADIATION,90275000
6350,0,0,1,European Union,OTHER INSTRUMENTS AND APPARATUS USING OPTICAL RADIATION,90275000
6351,0,0,1,Other Country Groups,OTHER INSTRUMENTS AND APPARATUS USING OPTICAL RADIATION,90275000
6352,0,0,3,European Union,BLOOD TEST TOOLS AND DEVICES,90278010
6353,0,0,0,Other Country Groups,BLOOD TEST TOOLS AND DEVICES,90278010
6354,0,0,4,Gulf Cooperation Council,OTHER INSTRUMENTS FOR CHEMICAL ANALYSIS AND THE LIKE,90278090
6355,0,0,1,Other Country Groups,OTHER INSTRUMENTS FOR CHEMICAL ANALYSIS AND THE LIKE,90278090
6356,0,0,5,European Union,"Parts and accessories of products of heading 9027, other than for",90279010
6357,0,0,1,Other Country Groups,"Parts and accessories of products of heading 9027, other than for",90279010
6358,0,0,10,Gulf Cooperation Council,"Other Parts and accessories of products of heading 9027, other th",90279090
6359,0,0,1,Other Arab League Countries,"Other Parts and accessories of products of heading 9027, other th",90279090
6360,0,0,3,"Asian not Arabic ,not Islamic","Other Parts and accessories of products of heading 9027, other th",90279090
6361,0,0,2,North America,"Other Parts and accessories of products of heading 9027, other th",90279090
6362,0,0,4,European Union,"Other Parts and accessories of products of heading 9027, other th",90279090
6363,0,0,0,Other Country Groups,"Other Parts and accessories of products of heading 9027, other th",90279090
6364,0,0,2,Gulf Cooperation Council,ELECTRICITY METERS,90283000
6365,0,0,0,Other Country Groups,ELECTRICITY METERS,90283000
6366,0,0,10,Gulf Cooperation Council,INSTRUMENTS FOR MEASURING OR DETECTING RADIATIONS,90301000
6367,0,0,3,North America,INSTRUMENTS FOR MEASURING OR DETECTING RADIATIONS,90301000
6368,0,0,1,South America,INSTRUMENTS FOR MEASURING OR DETECTING RADIATIONS,90301000
6369,0,0,1,European Union,INSTRUMENTS FOR MEASURING OR DETECTING RADIATIONS,90301000
6370,0,0,1,Other Country Groups,INSTRUMENTS FOR MEASURING OR DETECTING RADIATIONS,90301000
6371,0,0,4,Gulf Cooperation Council,CATHODE-RAY OSCILLOSCOPES AND OSCILLOGRAPHS,90302000
6372,0,0,0,Other Country Groups,CATHODE-RAY OSCILLOSCOPES AND OSCILLOGRAPHS,90302000
6373,0,0,1,European Union, Multimeters with a recording device,90303200
6374,0,0,0,Other Country Groups, Multimeters with a recording device,90303200
6375,0,0,1,Islamic not Arabic countries," Other, without a recording device",90303300
6376,0,0,1,North America," Other, without a recording device",90303300
6377,0,0,1,European Union," Other, without a recording device",90303300
6378,0,0,1,Other Country Groups," Other, without a recording device",90303300
6379,0,0,3,Gulf Cooperation Council,"OTHER INSTRUMENTS FOR MEASURING VOLTAGE, ETC.",90303900
6380,0,0,1,European Union,"OTHER INSTRUMENTS FOR MEASURING VOLTAGE, ETC.",90303900
6381,0,0,0,Other Country Groups,"OTHER INSTRUMENTS FOR MEASURING VOLTAGE, ETC.",90303900
6382,0,0,1,European Union,OTHER INSTRUMENTS FOR TELECOMMUNICATIONS,90304000
6383,0,0,1,Other Country Groups,OTHER INSTRUMENTS FOR TELECOMMUNICATIONS,90304000
6384,0,0,1,Gulf Cooperation Council," Other, with a recording device",90308400
6385,0,0,1,European Union," Other, with a recording device",90308400
6386,0,0,0,Other Country Groups," Other, with a recording device",90308400
6387,0,0,4,Gulf Cooperation Council,OTHER ELECTRICAL CHECKING DEVICES WITH RECORDER,90308900
6388,0,0,1,Islamic not Arabic countries,OTHER ELECTRICAL CHECKING DEVICES WITH RECORDER,90308900
6389,0,0,1,Australia and Oceania,OTHER ELECTRICAL CHECKING DEVICES WITH RECORDER,90308900
6390,0,0,2,Europe not European Union,OTHER ELECTRICAL CHECKING DEVICES WITH RECORDER,90308900
6391,0,0,1,Other Country Groups,OTHER ELECTRICAL CHECKING DEVICES WITH RECORDER,90308900
6392,0,0,2,Gulf Cooperation Council,Parts of instruments and appliances for measuring or checking sem,90309010
6393,0,0,0,Other Country Groups,Parts of instruments and appliances for measuring or checking sem,90309010
6394,0,0,35,Gulf Cooperation Council,Other Parts of instruments and appliances for measuring or checki,90309090
6395,0,0,4,Islamic not Arabic countries,Other Parts of instruments and appliances for measuring or checki,90309090
6396,0,0,2,"Asian not Arabic ,not Islamic",Other Parts of instruments and appliances for measuring or checki,90309090
6397,0,0,3,North America,Other Parts of instruments and appliances for measuring or checki,90309090
6398,0,0,4,European Union,Other Parts of instruments and appliances for measuring or checki,90309090
6399,0,0,1,Other Country Groups,Other Parts of instruments and appliances for measuring or checki,90309090
6400,0,0,1,"Asian not Arabic ,not Islamic",Other Optical instruments and appliances for measuring surface pa,90314990
6401,0,0,1,Other Country Groups,Other Optical instruments and appliances for measuring surface pa,90314990
6402,0,0,2,European Union,INSTRUMENTS FOR INSPECTING AND ADJUSTING ENGINES,90318010
6403,0,0,0,Other Country Groups,INSTRUMENTS FOR INSPECTING AND ADJUSTING ENGINES,90318010
6404,0,0,14,Gulf Cooperation Council,OTHER INSTRUMENTS FOR CHECKING OR MEASURING,90318090
6405,0,0,3,Islamic not Arabic countries,OTHER INSTRUMENTS FOR CHECKING OR MEASURING,90318090
6406,0,0,3,"Asian not Arabic ,not Islamic",OTHER INSTRUMENTS FOR CHECKING OR MEASURING,90318090
6407,0,0,2,North America,OTHER INSTRUMENTS FOR CHECKING OR MEASURING,90318090
6408,0,0,4,European Union,OTHER INSTRUMENTS FOR CHECKING OR MEASURING,90318090
6409,0,0,1,Other Country Groups,OTHER INSTRUMENTS FOR CHECKING OR MEASURING,90318090
6410,0,0,1,North America,Parts and accessories of optical instruments and appliances for  ,90319010
6411,0,0,0,Other Country Groups,Parts and accessories of optical instruments and appliances for  ,90319010
6412,0,0,3,Gulf Cooperation Council,"Other parts and supplies equipment, tools and machines for measur",90319090
6413,0,0,2,North America,"Other parts and supplies equipment, tools and machines for measur",90319090
